date,Merchant,Barges,Other,Tugs,Tanker,Fishing,Pleasure Crafts,Excursion
2015-12-23,319,1,2,34,79,15,0,3
2015-12-24,323,2,0,28,74,10,0,0
2015-12-25,289,2,0,13,76,8,0,1
2015-12-26,285,2,0,28,82,6,0,0
2015-12-27,285,3,0,29,81,11,0,0
2015-12-28,284,1,0,28,75,12,0,0
2015-12-29,285,1,0,45,78,12,1,0
2015-12-30,288,2,0,32,82,11,0,0
2015-12-31,273,4,0,28,76,9,0,0
2016-01-01,239,1,0,11,69,13,0,0
2016-01-02,245,0,0,23,72,9,0,0
2016-01-03,232,5,0,19,67,9,1,1
2016-01-04,227,3,0,13,70,11,0,1
2016-01-05,242,5,0,31,73,12,0,1
2016-01-06,246,6,0,38,76,13,0,1
2016-01-07,252,6,8,36,77,17,1,0
2016-01-08,243,8,0,29,74,12,0,1
2016-01-09,213,11,0,16,64,12,0,1
2016-01-10,198,10,0,21,60,19,0,2
2016-01-11,218,6,0,42,67,24,0,0
2016-01-12,225,2,7,41,74,24,0,1
2016-01-13,227,11,1,41,73,25,0,0
2016-01-14,230,7,0,37,65,21,0,1
2016-01-15,228,5,1,35,71,23,0,1
2016-01-16,209,1,0,35,75,18,0,0
2016-01-17,187,4,0,22,76,16,0,0
2016-01-18,197,10,2,23,68,16,0,0
2016-01-19,210,5,0,26,69,21,0,1
2016-01-20,212,6,0,49,65,16,0,1
2016-01-21,209,6,4,36,60,11,0,0
2016-01-22,209,5,1,28,79,19,0,0
2016-01-23,235,5,0,20,69,11,0,0
2016-01-24,209,3,0,20,70,14,0,0
2016-01-25,188,1,0,21,63,18,0,0
2016-01-26,202,1,2,50,66,14,0,0
2016-01-27,190,1,0,39,66,11,0,3
2016-01-28,195,4,1,33,63,12,0,8
2016-01-29,216,2,0,35,63,11,0,7
2016-01-30,194,0,0,32,55,12,0,5
2016-01-31,190,7,0,18,59,15,0,0
2016-02-01,186,9,0,17,55,12,0,2
2016-02-02,204,6,0,32,55,17,0,5
2016-02-03,226,5,2,39,59,13,0,9
2016-02-04,224,6,0,48,53,12,0,8
2016-02-05,218,7,0,32,56,10,0,2
2016-02-06,202,2,2,31,59,10,0,5
2016-02-07,191,2,0,30,55,16,0,0
2016-02-08,170,4,0,28,55,20,0,0
2016-02-09,169,7,0,12,46,12,0,2
2016-02-10,207,10,0,33,50,14,0,4
2016-02-11,216,4,0,41,64,15,2,3
2016-02-12,202,4,0,26,70,11,1,5
2016-02-13,219,5,0,17,57,9,0,3
2016-02-14,185,10,0,27,61,8,0,1
2016-02-15,171,10,0,21,58,14,0,1
2016-02-16,206,10,4,23,60,24,0,2
2016-02-17,207,6,4,35,63,12,0,2
2016-02-18,215,12,2,32,64,13,0,2
2016-02-19,205,12,1,26,64,17,0,4
2016-02-20,213,6,2,33,66,15,0,5
2016-02-21,200,5,0,32,71,14,0,0
2016-02-22,207,3,0,30,60,14,0,1
2016-02-23,211,4,0,42,73,11,0,4
2016-02-24,205,12,0,58,72,18,0,4
2016-02-25,204,7,0,34,70,15,0,3
2016-02-26,219,5,0,41,72,13,0,4
2016-02-27,215,6,0,33,71,12,0,3
2016-02-28,203,10,0,23,66,15,0,0
2016-02-29,204,10,0,35,64,10,0,0
2016-03-01,230,12,1,26,58,10,1,4
2016-03-02,215,4,6,36,55,11,0,3
2016-03-03,235,7,4,26,60,11,0,0
2016-03-04,239,8,0,22,61,10,0,0
2016-03-05,242,8,0,22,47,18,0,0
2016-03-06,212,6,0,32,50,18,0,0
2016-03-07,205,11,5,29,55,15,2,0
2016-03-08,220,8,1,34,67,15,6,0
2016-03-09,219,9,4,35,65,17,4,0
2016-03-10,209,9,6,24,65,12,4,0
2016-03-11,228,7,6,24,63,11,5,0
2016-03-12,220,6,0,26,72,16,0,0
2016-03-13,337,7,0,36,110,17,0,0
2016-03-14,160,12,4,48,52,14,2,0
2016-03-15,199,8,0,59,53,10,4,2
2016-03-16,194,9,0,35,59,16,4,3
2016-03-17,208,9,0,25,63,11,7,1
2016-03-18,214,14,0,25,58,11,6,1
2016-03-19,208,8,0,32,59,13,0,3
2016-03-20,193,4,2,23,63,11,0,0
2016-03-21,199,6,0,22,59,12,2,2
2016-03-22,225,3,0,34,59,9,6,5
2016-03-23,231,5,3,26,58,16,8,5
2016-03-24,227,5,4,33,65,24,7,2
2016-03-25,254,6,0,19,64,12,0,0
2016-03-26,243,6,0,26,77,15,0,0
2016-03-27,219,4,0,28,81,12,0,0
2016-03-28,247,6,0,16,76,22,0,1
2016-03-29,266,11,1,27,74,23,2,1
2016-03-30,267,10,2,21,80,24,5,4
2016-03-31,257,13,1,32,74,22,5,9
2016-04-01,265,15,0,23,68,19,4,5
2016-04-02,271,7,0,19,76,16,1,1
2016-04-03,230,8,0,23,69,8,1,0
2016-04-04,233,12,0,24,70,11,3,5
2016-04-05,270,13,0,21,67,9,4,5
2016-04-06,267,12,2,35,64,17,5,6
2016-04-07,278,6,2,40,74,25,4,3
2016-04-08,276,9,0,29,83,11,4,7
2016-04-09,282,8,0,33,82,15,3,5
2016-04-10,253,4,1,40,72,12,4,1
2016-04-11,269,6,1,28,78,18,2,3
2016-04-12,273,11,0,30,84,17,4,5
2016-04-13,279,10,1,34,75,22,3,6
2016-04-14,313,11,0,40,81,17,4,5
2016-04-15,310,10,0,20,72,16,5,8
2016-04-16,311,10,0,20,66,21,1,9
2016-04-17,281,10,0,25,66,18,3,5
2016-04-18,292,12,0,33,65,20,7,6
2016-04-19,300,10,2,47,71,17,13,16
2016-04-20,284,12,0,33,68,13,6,14
2016-04-21,307,6,0,36,76,14,7,15
2016-04-22,304,9,2,42,71,19,9,14
2016-04-23,301,9,1,33,74,13,1,10
2016-04-24,283,9,0,33,74,11,6,9
2016-04-25,318,7,0,33,75,11,7,10
2016-04-26,310,12,0,33,75,13,8,14
2016-04-27,317,11,4,36,79,17,12,6
2016-04-28,309,13,0,33,76,17,4,11
2016-04-29,329,12,3,30,84,16,6,8
2016-04-30,324,8,0,21,89,13,3,13
2016-05-01,309,10,0,27,74,11,4,15
2016-05-02,287,7,0,30,77,13,5,21
2016-05-03,305,9,0,44,74,8,7,25
2016-05-04,315,15,0,32,74,11,4,20
2016-05-05,305,15,0,25,72,14,5,28
2016-05-06,317,20,0,39,81,17,9,26
2016-05-07,306,7,0,21,76,15,3,25
2016-05-08,287,9,0,24,68,12,4,26
2016-05-09,296,6,1,30,74,13,4,13
2016-05-10,324,9,0,33,70,20,10,16
2016-05-11,327,16,2,48,79,20,7,23
2016-05-12,316,10,0,38,71,15,7,25
2016-05-13,343,15,0,34,72,26,8,26
2016-05-14,330,16,0,18,69,30,4,32
2016-05-15,319,8,0,27,72,19,4,24
2016-05-16,310,5,6,24,69,21,3,17
2016-05-17,329,5,6,37,75,14,6,25
2016-05-18,311,8,6,45,76,16,5,42
2016-05-19,329,10,4,43,81,15,4,31
2016-05-20,344,7,2,33,80,17,4,35
2016-05-21,331,11,0,29,81,21,1,57
2016-05-22,288,6,0,22,84,17,1,72
2016-05-23,285,4,0,33,89,17,1,63
2016-05-24,299,12,2,26,74,13,5,27
2016-05-25,323,13,1,40,83,9,6,21
2016-05-26,336,9,1,45,102,16,7,31
2016-05-27,344,14,0,39,106,17,3,44
2016-05-28,335,4,0,36,97,16,1,56
2016-05-29,316,9,2,26,102,11,4,66
2016-05-30,344,11,2,32,84,17,4,40
2016-05-31,318,10,6,31,88,19,8,46
2016-06-01,326,16,3,36,94,21,6,46
2016-06-02,304,9,0,45,94,30,5,43
2016-06-03,345,10,0,44,101,29,6,55
2016-06-04,321,8,2,32,99,25,2,60
2016-06-05,294,10,0,27,103,23,1,59
2016-06-06,295,11,0,37,101,21,0,40
2016-06-07,315,15,0,35,101,27,5,35
2016-06-08,326,18,0,37,101,31,8,41
2016-06-09,313,10,0,32,115,28,7,44
2016-06-10,328,6,3,36,108,18,9,57
2016-06-11,315,13,1,51,95,22,13,63
2016-06-12,307,6,4,26,94,17,5,43
2016-06-13,310,7,0,43,98,17,1,38
2016-06-14,309,11,0,49,104,14,5,45
2016-06-15,321,14,0,60,101,22,8,52
2016-06-16,316,17,0,38,97,32,7,71
2016-06-17,357,19,0,43,99,29,6,67
2016-06-18,336,7,0,66,105,30,7,99
2016-06-19,338,9,0,35,105,20,1,98
2016-06-20,333,9,0,32,97,21,2,74
2016-06-21,344,12,2,41,100,26,6,60
2016-06-22,347,17,0,52,96,28,6,62
2016-06-23,343,16,4,58,100,26,7,94
2016-06-24,371,15,0,42,108,20,10,110
2016-06-25,356,10,0,31,109,22,9,107
2016-06-26,326,9,0,29,97,21,7,119
2016-06-27,333,6,0,38,97,16,9,99
2016-06-28,349,6,2,49,110,22,5,90
2016-06-29,336,11,4,51,96,31,11,90
2016-06-30,356,10,1,31,94,22,7,84
2016-07-01,355,8,0,28,90,26,6,120
2016-07-02,342,6,0,36,93,27,7,103
2016-07-03,341,6,0,27,94,23,10,97
2016-07-04,342,6,0,35,103,14,15,85
2016-07-05,328,19,7,46,92,17,14,84
2016-07-06,337,16,6,40,91,15,9,91
2016-07-07,349,17,8,47,79,19,14,95
2016-07-08,336,9,2,28,74,16,13,109
2016-07-09,332,8,0,31,70,28,12,116
2016-07-10,338,8,0,29,79,32,9,87
2016-07-11,336,8,1,36,71,26,12,79
2016-07-12,361,12,6,34,77,20,32,87
2016-07-13,370,16,0,34,79,29,21,97
2016-07-14,363,7,0,37,85,22,12,97
2016-07-15,361,10,0,33,85,21,9,99
2016-07-16,375,6,0,37,93,16,18,117
2016-07-17,328,10,0,26,90,14,15,112
2016-07-18,334,8,1,31,91,23,14,96
2016-07-19,351,12,0,34,93,20,8,100
2016-07-20,333,19,0,38,89,23,11,94
2016-07-21,364,8,0,33,89,31,18,110
2016-07-22,384,12,0,21,89,21,9,110
2016-07-23,361,7,0,31,92,21,17,107
2016-07-24,333,9,0,22,89,19,13,113
2016-07-25,313,7,2,36,84,22,14,96
2016-07-26,338,7,0,29,88,16,12,105
2016-07-27,356,15,1,44,99,23,30,95
2016-07-28,354,10,3,42,100,22,28,104
2016-07-29,405,8,0,39,93,17,30,124
2016-07-30,381,5,0,22,82,16,23,120
2016-07-31,339,6,0,28,88,14,26,138
2016-08-01,321,5,0,41,94,18,15,77
2016-08-02,330,15,6,34,102,18,17,108
2016-08-03,358,15,0,45,91,22,18,104
2016-08-04,348,7,1,35,94,20,25,99
2016-08-05,383,11,7,34,95,13,24,107
2016-08-06,368,10,0,30,88,21,16,132
2016-08-07,372,6,0,29,91,17,22,117
2016-08-08,345,8,6,30,85,24,20,94
2016-08-09,370,16,0,37,86,21,38,93
2016-08-10,377,14,0,49,83,22,27,113
2016-08-11,380,9,0,35,92,22,18,116
2016-08-12,377,17,0,30,90,19,26,98
2016-08-13,379,3,0,23,95,19,23,119
2016-08-14,353,8,0,30,86,22,33,90
2016-08-15,355,10,0,41,88,23,24,93
2016-08-16,376,20,7,34,93,25,19,93
2016-08-17,382,18,0,26,88,39,22,86
2016-08-18,395,12,1,41,88,28,23,104
2016-08-19,407,14,0,29,90,30,19,110
2016-08-20,406,6,0,44,86,22,29,129
2016-08-21,380,6,0,21,79,18,27,109
2016-08-22,364,16,0,29,79,17,27,80
2016-08-23,375,20,1,22,73,19,27,98
2016-08-24,382,18,0,40,77,21,26,94
2016-08-25,380,11,2,39,85,16,28,93
2016-08-26,402,4,0,28,84,21,31,84
2016-08-27,374,8,0,24,84,22,17,92
2016-08-28,363,11,0,19,82,23,25,88
2016-08-29,344,6,0,28,90,18,14,75
2016-08-30,357,14,0,45,86,16,29,76
2016-08-31,371,18,0,36,89,22,15,101
2016-09-01,395,11,0,33,97,24,12,86
2016-09-02,404,9,0,35,97,17,10,84
2016-09-03,387,9,0,24,97,18,16,109
2016-09-04,372,9,0,24,86,19,17,126
2016-09-05,355,4,0,16,82,16,11,100
2016-09-06,308,13,2,26,66,25,22,51
2016-09-07,346,17,1,41,77,27,19,55
2016-09-08,359,10,0,47,82,16,15,63
2016-09-09,381,16,2,47,78,15,10,72
2016-09-10,373,11,0,34,77,22,7,89
2016-09-11,365,9,0,26,82,22,4,94
2016-09-12,363,12,0,36,84,19,17,66
2016-09-13,418,18,1,40,80,25,22,54
2016-09-14,407,12,0,30,81,24,22,56
2016-09-15,402,17,2,32,77,18,18,84
2016-09-16,409,10,0,30,70,21,13,68
2016-09-17,405,6,0,24,84,18,5,104
2016-09-18,377,9,0,18,78,16,7,98
2016-09-19,398,7,3,27,79,21,18,62
2016-09-20,401,10,9,46,76,22,19,61
2016-09-21,397,12,2,31,83,14,16,56
2016-09-22,407,12,1,41,80,22,13,67
2016-09-23,431,7,0,24,78,16,7,56
2016-09-24,413,13,0,45,72,15,9,111
2016-09-25,392,6,0,28,73,18,5,101
2016-09-26,403,13,3,33,79,20,7,57
2016-09-27,413,9,2,52,84,23,9,48
2016-09-28,439,13,2,43,82,18,7,47
2016-09-29,410,12,6,43,79,20,7,44
2016-09-30,402,13,1,31,75,13,10,51
2016-10-01,393,16,0,20,75,22,9,80
2016-10-02,392,17,0,27,79,20,9,68
2016-10-03,389,9,0,33,84,20,6,43
2016-10-04,385,11,0,29,81,18,7,49
2016-10-05,394,25,8,42,89,24,6,47
2016-10-06,398,12,0,37,98,20,4,43
2016-10-07,427,10,5,35,89,19,8,53
2016-10-08,389,8,2,25,94,20,4,50
2016-10-09,378,13,0,22,92,22,6,70
2016-10-10,370,9,0,34,83,29,4,49
2016-10-11,377,16,0,35,88,23,6,37
2016-10-12,414,18,0,33,92,28,7,21
2016-10-13,397,18,1,42,87,31,6,24
2016-10-14,393,14,4,42,85,24,5,14
2016-10-15,393,18,0,38,91,25,2,37
2016-10-16,375,14,0,25,92,30,2,29
2016-10-17,387,17,0,54,87,29,6,18
2016-10-18,382,8,4,32,87,22,6,16
2016-10-19,426,13,5,49,84,25,4,20
2016-10-20,423,10,0,46,85,27,5,21
2016-10-21,430,22,0,33,95,24,6,10
2016-10-22,399,7,8,36,87,18,2,8
2015-11-01,366,8,0,39,86,18,1,3
2016-10-23,381,12,2,33,85,27,6,17
2016-10-24,371,10,0,42,89,25,3,23
2016-10-25,407,12,2,50,89,19,2,25
2016-10-26,407,18,6,42,89,21,6,27
2016-10-27,409,16,4,41,90,20,4,10
2016-10-28,398,15,1,39,83,18,7,15
2016-10-29,378,16,0,38,88,26,4,9
2016-10-30,367,14,2,33,88,21,3,21
2016-10-31,353,17,0,49,84,25,1,8
2016-11-01,385,15,1,41,88,17,0,7
2016-11-02,394,15,5,43,96,17,0,8
2016-11-03,387,22,2,48,87,14,0,5
2016-11-04,421,13,0,43,85,19,0,3
2016-11-05,415,10,0,43,88,15,0,8
2016-11-06,382,7,0,31,89,24,2,4
2016-11-07,311,12,1,34,75,20,0,1
2016-11-08,345,27,0,38,85,21,0,1
2016-11-09,343,18,0,35,83,18,0,0
2016-11-10,371,13,2,42,88,18,2,0
2016-11-11,350,16,2,44,82,16,1,0
2016-11-12,356,18,0,39,79,15,0,0
2016-11-13,356,9,0,24,85,20,1,1
2016-11-14,366,13,0,32,87,18,0,0
2016-11-15,385,14,0,47,83,14,0,0
2016-11-16,392,12,0,31,71,16,0,0
2016-11-17,400,18,1,45,82,15,0,0
2016-11-18,411,14,0,48,84,17,0,0
2016-11-19,352,8,0,44,87,13,0,1
2016-11-20,332,6,0,40,82,15,0,2
2016-11-21,352,16,0,37,76,19,1,0
2016-11-22,387,10,1,32,75,20,3,0
2016-11-23,383,17,1,31,81,17,0,0
2016-11-24,375,9,5,44,84,14,0,0
2016-11-25,390,5,0,39,84,14,0,0
2016-11-26,381,11,0,41,70,18,0,2
2016-11-27,363,6,0,29,67,17,0,3
2016-11-28,372,8,6,32,77,18,0,0
2016-11-29,382,9,0,47,74,18,0,1
2016-11-30,398,9,0,35,70,17,0,0
2016-12-01,382,17,0,30,72,24,0,0
2016-12-02,393,7,2,32,68,22,0,3
2016-12-03,378,8,1,29,65,22,0,4
2016-12-04,361,8,0,30,73,20,0,2
2016-12-05,361,13,0,41,75,25,0,3
2016-12-06,349,10,0,36,73,22,0,1
2016-12-07,410,16,1,40,78,24,0,0
2016-12-08,400,9,1,28,75,20,2,0
2016-12-09,363,11,0,27,78,24,0,2
2016-12-10,383,9,2,30,74,18,0,2
2016-12-11,349,5,0,25,70,12,0,4
2016-12-12,339,14,0,29,61,12,0,1
2016-12-13,352,9,0,32,70,13,0,0
2016-12-14,340,6,1,52,68,14,0,0
2016-12-15,339,10,2,45,77,11,1,0
2016-12-16,346,13,0,30,75,6,0,2
2016-12-17,356,9,0,35,72,8,0,2
2016-12-18,355,7,0,36,66,12,0,1
2016-12-19,320,5,0,40,75,7,0,0
2016-12-20,330,6,1,37,81,7,0,2
2016-12-21,379,13,2,27,81,7,0,0
2016-12-22,369,4,0,35,78,8,0,2
2016-12-23,374,4,0,27,81,6,0,2
2016-12-24,359,3,0,25,87,2,0,2
2016-12-25,298,3,0,12,75,3,0,0
2016-12-26,291,7,0,20,72,4,0,0
2016-12-27,300,4,0,34,70,5,0,0
2016-12-28,327,4,0,26,75,11,1,0
2016-12-29,308,4,0,39,81,13,1,0
2016-12-30,317,6,0,30,74,11,3,0
2016-12-31,312,5,0,29,84,9,1,0
2017-01-01,278,3,0,14,71,4,1,1
2017-01-02,260,6,2,30,76,7,0,0
2017-01-03,279,10,0,24,71,6,1,0
2017-01-04,261,7,0,36,71,10,1,0
2017-01-05,272,5,0,23,69,13,1,0
2017-01-06,276,6,0,32,79,10,0,0
2017-01-07,278,5,1,43,78,10,0,0
2017-01-08,246,4,0,27,79,13,1,0
2017-01-09,254,7,0,26,75,10,0,0
2017-01-10,275,15,0,34,70,13,1,0
2017-01-11,271,12,0,27,73,17,0,0
2017-01-12,274,10,0,32,82,22,0,0
2017-01-13,240,13,0,30,63,18,0,0
2017-01-14,249,10,0,33,67,15,0,0
2017-01-15,230,6,0,35,75,14,0,0
2017-01-16,232,11,0,23,59,15,0,0
2017-01-17,225,7,0,34,81,18,0,0
2017-01-18,205,7,0,31,70,15,1,0
2017-01-19,204,9,0,23,73,12,0,0
2017-01-20,212,9,0,26,74,11,0,0
2017-01-21,220,7,0,25,69,23,0,0
2017-01-22,206,7,0,27,73,10,0,0
2017-01-23,215,6,0,29,70,22,0,0
2017-01-24,236,11,0,26,67,19,0,0
2017-01-25,233,15,0,21,67,24,0,0
2017-01-26,223,16,0,30,63,23,1,0
2017-01-27,212,17,0,32,59,14,0,0
2017-01-28,211,8,0,21,65,9,0,0
2017-01-29,197,10,0,16,66,4,0,0
2017-01-30,214,14,0,21,75,11,0,0
2017-01-31,236,15,0,31,66,11,0,0
2017-02-01,233,17,2,17,62,5,0,0
2017-02-02,234,8,6,33,68,6,0,0
2017-02-03,198,11,3,28,69,6,2,0
2017-02-04,203,11,0,21,69,14,0,0
2017-02-05,185,10,0,21,74,10,0,2
2017-02-06,175,8,0,19,68,13,0,0
2017-02-07,199,5,0,25,60,7,0,0
2017-02-08,211,9,0,20,77,4,0,1
2017-02-09,196,11,0,31,69,8,0,0
2017-02-10,192,6,0,22,64,10,0,0
2017-02-11,222,8,0,22,66,9,1,0
2017-02-12,221,7,0,23,60,7,4,2
2017-02-13,205,10,0,26,61,9,2,0
2017-02-14,214,10,0,16,54,5,0,0
2017-02-15,227,11,0,28,57,8,0,0
2017-02-16,222,7,0,37,64,7,0,0
2017-02-17,238,9,0,27,58,8,2,0
2017-02-18,250,9,0,30,57,6,0,2
2017-02-19,219,6,0,28,64,9,0,0
2017-02-20,205,11,0,25,61,8,1,0
2017-02-21,214,12,0,25,56,10,0,0
2017-02-22,213,15,0,37,69,13,0,0
2017-02-23,216,9,0,27,70,10,0,0
2017-02-24,216,7,4,24,67,6,0,0
2017-02-25,237,11,0,21,64,8,1,0
2017-02-26,199,10,0,18,65,4,0,2
2017-02-27,209,10,0,26,67,4,0,0
2017-02-28,213,11,0,30,60,7,0,0
2017-03-01,225,13,0,41,66,8,0,0
2017-03-02,212,6,2,40,51,8,0,0
2017-03-03,211,8,4,28,61,8,0,0
2017-03-04,210,6,0,13,54,16,0,0
2017-03-05,198,9,0,15,58,8,0,2
2017-03-06,188,5,2,28,57,12,2,1
2017-03-07,197,6,4,33,60,18,4,0
2017-03-08,202,13,5,45,66,16,2,0
2017-03-09,208,14,4,45,67,17,5,0
2017-03-10,202,15,2,36,67,15,6,0
2017-03-11,221,6,0,24,66,9,3,0
2017-03-12,350,22,0,25,107,17,2,0
2017-03-13,163,11,0,29,51,9,3,0
2017-03-14,183,17,0,21,61,5,7,0
2017-03-15,196,13,0,32,64,5,5,0
2017-03-16,206,11,0,42,63,6,5,0
2017-03-17,217,7,2,35,63,6,5,1
2017-03-18,208,11,2,29,56,9,1,1
2017-03-19,200,9,0,17,57,11,1,0
2017-03-20,213,13,0,20,65,11,3,1
2017-03-21,212,10,0,42,66,10,6,0
2017-03-22,228,12,0,36,77,7,6,0
2017-03-23,230,10,0,25,65,11,6,0
2017-03-24,254,20,2,29,68,16,5,1
2017-03-25,267,14,0,23,68,7,1,0
2017-03-26,254,9,0,30,66,7,1,0
2017-03-27,253,11,2,38,72,13,3,0
2017-03-28,269,19,0,33,66,19,6,0
2017-03-29,274,15,0,25,77,17,6,1
2017-03-30,278,11,0,30,68,13,5,0
2017-03-31,283,14,1,21,61,11,5,0
2017-04-01,299,15,0,28,65,11,1,1
2017-04-02,258,18,0,20,77,15,1,0
2017-04-03,267,21,0,33,72,12,3,0
2017-04-04,266,15,0,39,59,14,5,0
2017-04-05,259,17,0,33,67,10,5,2
2017-04-06,305,16,0,42,69,15,5,4
2017-04-07,292,10,2,36,80,7,5,4
2017-04-08,307,13,0,42,76,13,2,2
2017-04-09,296,13,0,39,79,8,2,5
2017-04-10,297,20,0,37,77,20,3,3
2017-04-11,312,23,0,36,76,7,8,5
2017-04-12,294,19,0,47,76,11,5,0
2017-04-13,298,13,0,55,73,12,7,2
2017-04-14,298,15,0,37,75,15,2,2
2017-04-15,301,15,0,32,74,14,2,5
2017-04-16,307,20,0,32,68,15,2,11
2017-04-17,309,8,0,10,63,7,3,9
2017-04-18,330,15,0,24,73,15,6,18
2017-04-19,303,15,0,26,74,10,7,8
2017-04-20,337,11,0,29,78,14,7,6
2017-04-21,313,18,0,44,85,11,7,9
2017-04-22,309,18,0,50,80,14,3,9
2017-04-23,304,14,0,40,76,5,5,6
2017-04-24,304,14,0,39,82,7,4,5
2017-04-25,343,18,0,45,80,11,9,8
2017-04-26,309,19,0,40,77,12,9,11
2017-04-27,329,17,0,39,81,8,10,9
2017-04-28,342,13,0,45,77,12,10,8
2017-04-29,349,11,0,38,87,10,6,4
2017-04-30,330,10,1,29,84,9,6,10
2017-05-01,336,12,4,57,85,9,9,13
2017-05-02,330,13,3,56,74,12,9,9
2017-05-03,343,22,1,45,86,14,11,7
2017-05-04,363,16,1,38,79,13,7,20
2017-05-05,342,15,3,35,78,14,5,22
2017-05-06,356,16,0,32,82,14,3,25
2017-05-07,347,22,0,32,83,9,3,28
2017-05-08,321,19,0,41,81,15,5,13
2017-05-09,351,24,1,42,94,13,8,19
2017-05-10,355,26,0,40,89,10,7,21
2017-05-11,356,14,0,34,86,18,7,23
2017-05-12,349,16,0,49,90,16,11,32
2017-05-13,356,11,0,26,96,16,4,27
2017-05-14,347,15,0,28,82,15,4,36
2017-05-15,325,14,0,27,90,13,5,26
2017-05-16,324,18,0,31,90,14,7,31
2017-05-17,347,21,1,44,92,12,6,37
2017-05-18,355,24,1,58,86,19,5,37
2017-05-19,369,16,0,32,85,17,10,42
2017-05-20,365,12,1,33,86,19,5,47
2017-05-21,339,16,0,35,88,16,5,50
2017-05-22,319,15,0,29,93,16,4,34
2017-05-23,341,15,1,32,93,16,6,26
2017-05-24,371,10,0,49,89,14,10,29
2017-05-25,357,17,1,38,98,19,12,33
2017-05-26,342,11,0,44,83,25,12,40
2017-05-27,363,8,0,37,82,27,5,48
2017-05-28,338,14,0,37,85,22,4,48
2017-05-29,336,14,0,55,86,23,7,32
2017-05-30,334,22,0,36,86,19,9,27
2017-05-31,330,17,0,31,91,26,8,37
2017-06-01,352,14,2,50,93,28,7,43
2017-06-02,372,14,0,39,91,34,6,49
2017-06-03,363,15,0,46,92,30,4,69
2017-06-04,349,14,0,33,83,31,8,55
2017-06-05,344,15,1,39,86,16,4,42
2017-06-06,374,21,1,37,91,16,9,38
2017-06-07,374,26,1,48,96,25,7,48
2017-06-08,343,31,1,37,99,21,9,53
2017-06-09,374,14,0,36,91,18,8,62
2017-06-10,389,7,0,39,96,21,10,99
2017-06-11,352,17,0,25,85,20,7,93
2017-06-12,358,13,0,41,85,18,6,53
2017-06-13,374,13,3,58,85,26,13,46
2017-06-14,366,14,0,46,85,27,11,54
2017-06-15,376,12,1,66,92,28,12,67
2017-06-16,382,11,0,57,86,27,10,66
2017-06-17,364,6,0,52,87,12,4,78
2017-06-18,377,14,0,43,88,11,8,90
2017-06-19,368,17,1,49,105,16,7,48
2017-06-20,363,18,0,43,89,20,11,45
2017-06-21,352,16,4,53,85,20,7,57
2017-06-22,376,11,1,47,92,22,13,64
2017-06-23,384,13,0,59,84,20,14,87
2017-06-24,383,6,0,47,85,28,11,114
2017-06-25,343,9,0,40,88,22,11,128
2017-06-26,360,14,0,52,94,23,10,109
2017-06-27,351,14,1,59,84,19,10,93
2017-06-28,358,12,0,62,97,16,16,109
2017-06-29,368,12,0,65,88,23,18,136
2017-06-30,366,17,0,67,95,22,10,124
2017-07-01,404,13,0,59,88,21,10,165
2017-07-02,381,15,0,62,95,20,18,186
2017-07-03,347,8,0,55,91,14,20,139
2017-07-04,371,18,0,64,96,19,18,112
2017-07-05,375,21,0,56,90,20,15,114
2017-07-06,392,19,2,36,94,19,22,98
2017-07-07,391,10,0,48,90,20,16,83
2017-07-08,389,12,0,44,86,22,14,123
2017-07-09,370,10,0,37,78,22,22,109
2017-07-10,367,7,0,61,84,19,26,98
2017-07-11,370,18,0,58,83,20,29,94
2017-07-12,376,13,0,43,87,35,31,98
2017-07-13,385,12,4,47,84,24,27,109
2017-07-14,401,13,0,49,83,21,32,123
2017-07-15,417,10,0,38,76,18,19,131
2017-07-16,391,7,0,29,85,19,30,132
2017-07-17,388,16,0,21,78,23,37,100
2017-07-18,393,23,0,33,81,27,30,97
2017-07-19,410,19,0,42,76,29,14,112
2017-07-20,412,21,0,34,82,27,14,117
2017-07-21,396,16,3,51,82,20,20,117
2017-07-22,380,9,0,47,84,17,15,155
2017-07-23,367,7,0,27,81,18,27,153
2017-07-24,391,11,0,37,83,23,35,87
2017-07-25,391,13,0,42,81,24,32,94
2017-07-26,382,12,0,61,73,30,34,109
2017-07-27,395,15,0,45,76,22,37,125
2017-07-28,422,8,0,58,79,20,38,123
2017-07-29,410,11,0,61,75,22,22,141
2017-07-30,384,14,0,44,77,24,22,178
2017-07-31,383,13,0,52,76,20,23,128
2017-08-01,382,17,0,51,88,20,51,96
2017-08-02,375,17,0,46,89,13,35,94
2017-08-03,372,14,0,32,78,21,31,127
2017-08-04,399,6,2,23,78,23,30,126
2017-08-05,395,6,0,30,73,18,18,147
2017-08-06,382,7,0,36,80,17,29,141
2017-08-07,354,11,0,49,74,23,24,106
2017-08-08,353,13,0,41,83,20,34,84
2017-08-09,364,17,0,56,84,21,29,97
2017-08-10,357,10,0,42,81,19,32,105
2017-08-11,378,16,0,39,75,22,37,113
2017-08-12,390,6,0,33,73,21,26,146
2017-08-13,370,11,0,30,82,22,22,128
2017-08-14,374,9,0,44,80,28,25,110
2017-08-15,398,12,0,38,83,27,32,109
2017-08-16,397,17,1,49,79,27,31,100
2017-08-17,380,23,0,35,89,24,27,114
2017-08-18,390,12,3,34,81,23,33,108
